TransactionKey,TransactionId,TransactionTs,DateKey,TimeOfDay,CustomerKey,AccountKey,CardKey,MerchantKey,ChannelKey,CurrencyKey,TransactionType,Amount,CurrencyCode,AmountUsd,Status,FraudScore,IsFraud,MerchantCountry,MerchantLatitude,MerchantLongitude,IsInternational
7057,TXN00007057,2025-05-13T06:07:15Z,20250513,06:07:15,165,319,162,20,6,3,Wire,26840.65,GBP,34087.63,Approved,0.476,0,Japan,35.6655,139.73,1
7058,TXN00007058,2025-05-13T15:44:15Z,20250513,15:44:15,86,168,79,18,1,1,Purchase,1760.26,USD,1760.26,Approved,0.321,0,Singapore,1.3644,103.9915,0
7059,TXN00007059,2026-06-19T12:11:48Z,20260619,12:11:48,91,177,83,17,2,2,Withdrawal,500,EUR,545.0,Approved,0.079,0,India,19.076,72.8777,0
7060,TXN00007060,2025-10-10T08:31:46Z,20251010,08:31:46,197,383,196,10,1,1,Purchase,123.3,USD,123.3,Approved,0.198,0,UK,51.5074,-0.1278,1
7061,TXN00007061,2025-08-16T22:41:39Z,20250816,22:41:39,107,204,96,17,4,2,Transfer,312.05,EUR,340.13,Approved,0.159,0,India,19.076,72.8777,0
7062,TXN00007062,2025-09-11T18:25:29Z,20250911,18:25:29,53,105,50,10,5,1,Transfer,482.78,USD,482.78,Approved,0.138,0,UK,51.5074,-0.1278,0
7063,TXN00007063,2025-07-01T18:48:35Z,20250701,18:48:35,37,80,40,13,3,1,Purchase,3175.32,USD,3175.32,Approved,0.344,0,Germany,50.0379,8.5622,0
7064,TXN00007064,2026-06-19T15:15:11Z,20260619,15:15:11,203,396,204,13,5,6,Transfer,2598.1,AED,701.49,Approved,0.184,0,Germany,50.0379,8.5622,0
7065,TXN00007065,2025-05-19T04:25:06Z,20250519,04:25:06,145,277,135,5,8,1,Purchase,178.81,USD,178.81,Approved,0.12,0,USA,37.3318,-122.0312,1
7066,TXN00007066,2026-02-10T10:23:12Z,20260210,10:23:12,168,325,167,4,2,4,Withdrawal,500,INR,6.0,Approved,0.168,0,USA,47.581,-122.336,1
7067,TXN00007067,2025-01-26T00:00:53Z,20250126,00:00:53,160,308,155,12,5,2,Transfer,90.31,EUR,98.44,Approved,0.237,0,France,48.8566,2.3522,0
7068,TXN00007068,2026-03-23T02:50:08Z,20260323,02:50:08,204,399,207,8,5,6,Transfer,936.8,AED,252.94,Approved,0.275,0,USA,38.9847,-77.0947,1
7069,TXN00007069,2025-04-02T07:03:28Z,20250402,07:03:28,170,331,172,17,3,3,Purchase,590.4,GBP,749.81,Approved,0.284,0,India,19.076,72.8777,0
7070,TXN00007070,2025-08-30T21:31:05Z,20250830,21:31:05,164,317,160,7,6,6,Wire,28847.13,AED,7788.73,Approved,0.301,0,USA,37.2266,-121.9747,1
7071,TXN00007071,2026-06-19T19:26:51Z,20260619,19:26:51,160,308,155,9,6,2,Wire,38966.5,EUR,42473.49,Approved,0.723,0,UK,51.47,-0.4543,1
7072,TXN00007072,2025-03-31T06:31:28Z,20250331,06:31:28,12,29,15,14,5,1,Transfer,480.04,USD,480.04,Approved,0.189,0,UAE,25.2532,55.3657,0
7073,TXN00007073,2026-03-13T22:52:53Z,20260313,22:52:53,50,101,48,15,5,2,Transfer,271.92,EUR,296.39,Declined,0.121,0,UAE,25.1972,55.2796,0
7074,TXN00007074,2026-06-20T10:01:55Z,20260620,10:01:55,121,234,113,14,6,1,Wire,4302.58,USD,4302.58,Approved,0.663,0,UAE,25.2532,55.3657,1
7075,TXN00007075,2026-05-03T08:42:08Z,20260503,08:42:08,166,321,163,12,7,1,Direct Debit,178.27,USD,178.27,Approved,0.226,0,France,48.8566,2.3522,0
7076,TXN00007076,2026-06-19T11:15:23Z,20260619,11:15:23,156,299,148,20,4,6,Transfer,370.8,AED,100.12,Approved,0.188,0,Japan,35.6655,139.73,0
7077,TXN00007077,2026-06-19T23:06:12Z,20260619,23:06:12,3,7,4,9,7,3,Direct Debit,1748.33,GBP,2220.38,Approved,0.195,0,UK,51.47,-0.4543,1
7078,TXN00007078,2025-01-17T19:27:37Z,20250117,19:27:37,107,204,96,17,7,2,Direct Debit,174.66,EUR,190.38,Approved,0.223,0,India,19.076,72.8777,0
7079,TXN00007079,2026-03-15T15:04:35Z,20260315,15:04:35,215,417,216,4,4,7,Transfer,415.37,SGD,307.37,Approved,0.144,0,USA,47.581,-122.336,0
7080,TXN00007080,2025-08-17T16:13:44Z,20250817,16:13:44,220,430,223,16,6,4,Wire,22343.42,INR,268.12,Approved,0.529,0,India,12.9716,77.5946,1
7081,TXN00007081,2026-03-29T22:34:44Z,20260329,22:34:44,52,104,49,18,7,6,Direct Debit,3324.22,AED,897.54,Approved,0.202,0,Singapore,1.3644,103.9915,1
7082,TXN00007082,2026-04-11T00:13:27Z,20260411,00:13:27,107,206,97,16,5,1,Transfer,300.22,USD,300.22,Approved,0.278,0,India,12.9716,77.5946,0
7083,TXN00007083,2026-06-19T12:20:10Z,20260619,12:20:10,135,257,124,7,2,2,Withdrawal,60,EUR,65.4,Approved,0.148,0,USA,37.2266,-121.9747,1
7084,TXN00007084,2025-12-24T06:37:01Z,20251224,06:37:01,160,308,155,12,1,2,Purchase,179.55,EUR,195.71,Approved,0.058,0,France,48.8566,2.3522,0
7085,TXN00007085,2025-03-05T03:47:09Z,20250305,03:47:09,183,355,183,8,7,1,Direct Debit,2381.81,USD,2381.81,Approved,0.262,0,USA,38.9847,-77.0947,0
7086,TXN00007086,2025-09-28T10:49:19Z,20250928,10:49:19,197,384,197,4,7,2,Direct Debit,575.71,EUR,627.52,Approved,0.133,0,USA,47.581,-122.336,1
7087,TXN00007087,2026-03-06T13:08:59Z,20260306,13:08:59,6,15,9,18,6,1,Wire,19046.81,USD,19046.81,Approved,0.695,0,Singapore,1.3644,103.9915,0
7088,TXN00007088,2025-07-28T04:51:01Z,20250728,04:51:01,181,352,181,18,1,7,Purchase,732.22,SGD,541.84,Approved,0.208,0,Singapore,1.3644,103.9915,0
7089,TXN00007089,2026-06-20T00:20:16Z,20260620,00:20:16,153,294,144,13,6,3,Wire,45838.65,GBP,58215.09,Approved,0.442,0,Germany,50.0379,8.5622,0
7090,TXN00007090,2026-06-18T13:48:57Z,20260618,13:48:57,114,219,105,18,5,6,Transfer,3644.6,AED,984.04,Declined,0.225,0,Singapore,1.3644,103.9915,0
7091,TXN00007091,2026-06-18T20:02:26Z,20260618,20:02:26,20,47,26,10,2,1,Withdrawal,300,USD,300.0,Approved,0.135,0,UK,51.5074,-0.1278,0
7092,TXN00007092,2026-06-20T08:20:18Z,20260620,08:20:18,115,220,106,2,5,3,Transfer,578.07,GBP,734.15,Approved,0.044,0,USA,36.3729,-94.2088,0
7093,TXN00007093,2026-06-18T18:49:53Z,20260618,18:49:53,107,204,96,16,3,2,Purchase,332.0,EUR,361.88,Approved,0.218,0,India,12.9716,77.5946,0
7094,TXN00007094,2026-03-18T07:04:59Z,20260318,07:04:59,118,227,108,24,7,1,Direct Debit,3822.16,USD,3822.16,Approved,0.34,0,Switzerland,46.2044,6.1432,1
7095,TXN00007095,2025-10-22T11:14:37Z,20251022,11:14:37,151,289,143,20,5,6,Transfer,423.72,AED,114.4,Approved,0.162,0,Japan,35.6655,139.73,0
7096,TXN00007096,2026-02-17T16:02:41Z,20260217,16:02:41,169,330,171,13,6,2,Wire,4359.31,EUR,4751.65,Approved,0.497,0,Germany,50.0379,8.5622,1
7097,TXN00007097,2026-06-18T23:53:56Z,20260618,23:53:56,86,168,79,5,8,1,Purchase,619.57,USD,619.57,Approved,0.067,0,USA,37.3318,-122.0312,1
7098,TXN00007098,2025-12-21T21:45:43Z,20251221,21:45:43,131,250,120,8,4,6,Transfer,3748.61,AED,1012.12,Approved,0.272,0,USA,38.9847,-77.0947,0
7099,TXN00007099,2026-06-05T22:30:11Z,20260605,22:30:11,153,294,144,13,5,3,Transfer,4183.62,GBP,5313.2,Approved,0.314,0,Germany,50.0379,8.5622,0
7100,TXN00007100,2026-06-19T20:17:59Z,20260619,20:17:59,120,231,112,20,5,1,Transfer,382.78,USD,382.78,Approved,0.202,0,Japan,35.6655,139.73,1
7101,TXN00007101,2026-06-20T08:15:37Z,20260620,08:15:37,55,111,53,5,3,1,Purchase,353.08,USD,353.08,Approved,0.358,0,USA,37.3318,-122.0312,0
7102,TXN00007102,2025-07-29T07:09:10Z,20250729,07:09:10,146,279,136,19,4,2,Transfer,473.32,EUR,515.92,Approved,0.15,0,Singapore,1.2966,103.7764,1
7103,TXN00007103,2026-01-15T00:08:17Z,20260115,00:08:17,176,344,176,6,3,6,Purchase,453.16,AED,122.35,Approved,0.292,0,USA,37.7749,-122.4194,0
7104,TXN00007104,2026-06-19T21:40:01Z,20260619,21:40:01,137,260,125,4,1,4,Purchase,304.28,INR,3.65,Approved,0.065,0,USA,47.581,-122.336,0
7105,TXN00007105,2026-03-28T18:55:58Z,20260328,18:55:58,220,431,224,21,4,1,Transfer,8.37,USD,8.37,Approved,0.778,0,Malta,35.8989,14.5146,1
7106,TXN00007106,2025-11-22T20:55:37Z,20251122,20:55:37,5,12,7,22,8,6,Purchase,262.54,AED,70.89,Approved,0.253,0,Nigeria,6.5244,3.3792,1
7107,TXN00007107,2025-07-14T06:37:38Z,20250714,06:37:38,162,313,157,20,5,4,Transfer,73.64,INR,0.88,Approved,0.25,0,Japan,35.6655,139.73,0
7108,TXN00007108,2025-03-27T17:51:06Z,20250327,17:51:06,205,400,208,16,3,2,Purchase,528.93,EUR,576.53,Approved,0.224,0,India,12.9716,77.5946,0
7109,TXN00007109,2026-06-02T06:48:48Z,20260602,06:48:48,15,36,18,22,7,1,Direct Debit,55.07,USD,55.07,Approved,0.553,0,Nigeria,6.5244,3.3792,1
7110,TXN00007110,2025-05-30T10:12:40Z,20250530,10:12:40,192,373,190,2,7,6,Direct Debit,51.79,AED,13.98,Approved,0.078,0,USA,36.3729,-94.2088,0
7111,TXN00007111,2026-01-26T15:37:50Z,20260126,15:37:50,160,307,154,12,2,7,Withdrawal,300,SGD,222.0,Approved,0.097,0,France,48.8566,2.3522,0
7112,TXN00007112,2026-02-17T02:37:21Z,20260217,02:37:21,55,112,54,8,7,1,Direct Debit,3500.34,USD,3500.34,Approved,0.215,0,USA,38.9847,-77.0947,0
7113,TXN00007113,2026-06-19T16:19:50Z,20260619,16:19:50,214,416,215,25,2,1,Withdrawal,500,USD,500.0,Approved,0.291,0,China,22.5431,114.0579,1
7114,TXN00007114,2026-02-09T06:15:49Z,20260209,06:15:49,125,240,114,15,4,6,Transfer,457.17,AED,123.44,Approved,0.269,0,UAE,25.1972,55.2796,0
7115,TXN00007115,2026-06-19T15:06:52Z,20260619,15:06:52,145,277,135,6,1,1,Purchase,433.31,USD,433.31,Declined,0.138,0,USA,37.7749,-122.4194,1
7116,TXN00007116,2026-06-19T04:34:46Z,20260619,04:34:46,182,354,182,22,7,3,Direct Debit,601.2,GBP,763.52,Approved,0.412,0,Nigeria,6.5244,3.3792,1
7117,TXN00007117,2025-06-07T11:08:12Z,20250607,11:08:12,192,374,191,6,6,2,Wire,35319.51,EUR,38498.27,Approved,0.425,0,USA,37.7749,-122.4194,0
7118,TXN00007118,2025-10-03T14:01:00Z,20251003,14:01:00,120,231,112,16,5,1,Transfer,6.85,USD,6.85,Approved,0.124,0,India,12.9716,77.5946,0
7119,TXN00007119,2025-12-30T14:21:10Z,20251230,14:21:10,153,294,144,8,5,3,Transfer,369.72,GBP,469.54,Approved,0.187,0,USA,38.9847,-77.0947,1
7120,TXN00007120,2025-10-21T05:15:31Z,20251021,05:15:31,54,109,52,12,5,6,Transfer,251.87,AED,68.0,Approved,0.135,0,France,48.8566,2.3522,1
7121,TXN00007121,2025-01-29T14:46:34Z,20250129,14:46:34,9,21,12,19,7,2,Direct Debit,206.1,EUR,224.65,Approved,0.082,0,Singapore,1.2966,103.7764,1
7122,TXN00007122,2025-11-20T04:44:40Z,20251120,04:44:40,4,9,5,10,7,2,Direct Debit,205.1,EUR,223.56,Approved,0.215,0,UK,51.5074,-0.1278,1
7123,TXN00007123,2025-06-06T11:45:49Z,20250606,11:45:49,169,329,170,2,4,1,Transfer,12.17,USD,12.17,Approved,0.078,0,USA,36.3729,-94.2088,1
7124,TXN00007124,2025-11-14T17:17:28Z,20251114,17:17:28,156,299,148,11,5,6,Transfer,215.86,AED,58.28,Approved,0.305,0,Spain,40.4168,-3.7038,1
7125,TXN00007125,2025-02-02T12:46:35Z,20250202,12:46:35,207,403,209,1,3,6,Purchase,130.77,AED,35.31,Approved,0.275,0,USA,47.6062,-122.3321,1
7126,TXN00007126,2026-06-20T09:48:24Z,20260620,09:48:24,10,26,14,13,2,7,Withdrawal,200,SGD,148.0,Approved,0.261,0,Germany,50.0379,8.5622,0
7127,TXN00007127,2025-06-15T06:31:51Z,20250615,06:31:51,159,305,153,24,4,6,Transfer,1917.61,AED,517.75,Approved,0.297,0,Switzerland,46.2044,6.1432,1
7128,TXN00007128,2025-10-27T08:10:09Z,20251027,08:10:09,28,65,35,19,2,2,Withdrawal,200,EUR,218.0,Approved,0.263,0,Singapore,1.2966,103.7764,1
7129,TXN00007129,2025-05-26T02:36:15Z,20250526,02:36:15,120,230,111,19,8,4,Purchase,155.13,INR,1.86,Approved,0.115,0,Singapore,1.2966,103.7764,1
7130,TXN00007130,2025-07-17T14:10:05Z,20250717,14:10:05,52,104,49,5,8,6,Purchase,87.05,AED,23.5,Approved,0.244,0,USA,37.3318,-122.0312,1
7131,TXN00007131,2026-06-20T02:46:36Z,20260620,02:46:36,198,387,199,17,1,7,Purchase,387.46,SGD,286.72,Approved,0.171,0,India,19.076,72.8777,0
7132,TXN00007132,2026-03-17T15:36:05Z,20260317,15:36:05,5,12,7,10,2,6,Withdrawal,100,AED,27.0,Approved,0.139,0,UK,51.5074,-0.1278,1
7133,TXN00007133,2026-06-19T08:58:06Z,20260619,08:58:06,138,262,126,5,8,1,Purchase,334.11,USD,334.11,Approved,0.048,0,USA,37.3318,-122.0312,0
7134,TXN00007134,2025-01-03T16:58:46Z,20250103,16:58:46,58,118,58,25,8,7,Purchase,37.28,SGD,27.59,Approved,0.358,0,China,22.5431,114.0579,1
7135,TXN00007135,2026-04-26T18:58:16Z,20260426,18:58:16,135,256,123,16,3,7,Purchase,245.0,SGD,181.3,Approved,0.248,0,India,12.9716,77.5946,0
7136,TXN00007136,2025-09-11T06:46:57Z,20250911,06:46:57,128,244,116,18,3,7,Purchase,920.67,SGD,681.3,Approved,0.407,0,Singapore,1.3644,103.9915,0
7137,TXN00007137,2026-06-19T02:58:48Z,20260619,02:58:48,102,197,92,18,3,4,Purchase,851.71,INR,10.22,Approved,0.453,0,Singapore,1.3644,103.9915,0
7138,TXN00007138,2026-04-17T08:23:26Z,20260417,08:23:26,28,65,35,16,3,2,Purchase,426.54,EUR,464.93,Approved,0.311,0,India,12.9716,77.5946,0
7139,TXN00007139,2026-04-18T10:21:25Z,20260418,10:21:25,181,352,181,19,6,7,Wire,9904.73,SGD,7329.5,Approved,0.404,0,Singapore,1.2966,103.7764,0
7140,TXN00007140,2026-06-19T20:42:29Z,20260619,20:42:29,169,329,170,16,5,1,Transfer,454.46,USD,454.46,Approved,0.147,0,India,12.9716,77.5946,1
7141,TXN00007141,2026-06-18T13:02:27Z,20260618,13:02:27,158,303,151,20,3,1,Purchase,29.64,USD,29.64,Approved,0.35,0,Japan,35.6655,139.73,0
7142,TXN00007142,2026-06-09T20:29:08Z,20260609,20:29:08,204,398,206,13,2,1,Withdrawal,500,USD,500.0,Approved,0.334,0,Germany,50.0379,8.5622,0
7143,TXN00007143,2026-06-19T17:02:40Z,20260619,17:02:40,16,41,22,15,6,4,Wire,39622.52,INR,475.47,Approved,0.375,0,UAE,25.1972,55.2796,1
7144,TXN00007144,2025-09-03T04:44:15Z,20250903,04:44:15,16,41,22,10,1,4,Purchase,614.85,INR,7.38,Approved,0.227,0,UK,51.5074,-0.1278,0
7145,TXN00007145,2026-06-18T18:07:13Z,20260618,18:07:13,85,166,78,15,6,2,Wire,45921.81,EUR,50054.77,Approved,0.304,0,UAE,25.1972,55.2796,0
7146,TXN00007146,2025-03-01T12:41:23Z,20250301,12:41:23,5,12,7,21,5,6,Transfer,517.91,AED,139.84,Approved,0.584,0,Malta,35.8989,14.5146,1
7147,TXN00007147,2025-12-28T02:59:07Z,20251228,02:59:07,104,201,95,15,6,7,Wire,12961.49,SGD,9591.5,Approved,0.348,0,UAE,25.1972,55.2796,0
7148,TXN00007148,2025-10-09T10:31:51Z,20251009,10:31:51,207,403,209,17,1,6,Purchase,461.75,AED,124.67,Approved,0.247,0,India,19.076,72.8777,0
7149,TXN00007149,2026-06-19T23:22:07Z,20260619,23:22:07,217,423,219,19,6,4,Wire,30270.87,INR,363.25,Approved,0.214,0,Singapore,1.2966,103.7764,1
7150,TXN00007150,2026-05-12T17:53:15Z,20260512,17:53:15,127,243,115,16,1,7,Purchase,609.15,SGD,450.77,Approved,0.236,0,India,12.9716,77.5946,0
7151,TXN00007151,2026-06-20T11:41:05Z,20260620,11:41:05,58,118,58,9,3,7,Purchase,1184.03,SGD,876.18,Approved,0.408,0,UK,51.47,-0.4543,0
7152,TXN00007152,2025-11-28T23:36:03Z,20251128,23:36:03,91,176,82,17,7,1,Direct Debit,261.83,USD,261.83,Approved,0.233,0,India,19.076,72.8777,0
7153,TXN00007153,2026-04-01T22:44:20Z,20260401,22:44:20,217,423,219,13,2,4,Withdrawal,60,INR,0.72,Approved,0.356,0,Germany,50.0379,8.5622,1
7154,TXN00007154,2025-08-25T04:59:57Z,20250825,04:59:57,50,101,48,21,4,2,Transfer,319.11,EUR,347.83,Approved,0.421,0,Malta,35.8989,14.5146,1
7155,TXN00007155,2025-12-31T08:19:32Z,20251231,08:19:32,155,298,147,20,1,3,Purchase,454.78,GBP,577.57,Approved,0.247,0,Japan,35.6655,139.73,0
7156,TXN00007156,2026-04-17T21:01:53Z,20260417,21:01:53,2,3,2,14,2,4,Withdrawal,500,INR,6.0,Approved,0.261,0,UAE,25.2532,55.3657,0
7157,TXN00007157,2026-06-18T21:20:52Z,20260618,21:20:52,210,407,212,12,7,3,Direct Debit,133.24,GBP,169.21,Approved,0.239,0,France,48.8566,2.3522,1
7158,TXN00007158,2025-09-10T06:41:46Z,20250910,06:41:46,190,370,188,20,6,1,Wire,38084.18,USD,38084.18,Approved,0.284,0,Japan,35.6655,139.73,0
7159,TXN00007159,2026-06-19T19:22:00Z,20260619,19:22:00,168,326,168,9,4,1,Transfer,786.29,USD,786.29,Approved,0.363,0,UK,51.47,-0.4543,1
7160,TXN00007160,2026-06-20T06:10:11Z,20260620,06:10:11,91,176,82,17,1,1,Purchase,173.92,USD,173.92,Approved,0.166,0,India,19.076,72.8777,0
7161,TXN00007161,2025-10-17T19:59:51Z,20251017,19:59:51,127,243,115,22,4,7,Transfer,123.5,SGD,91.39,Approved,0.545,0,Nigeria,6.5244,3.3792,1
7162,TXN00007162,2025-11-23T23:15:37Z,20251123,23:15:37,160,308,155,12,7,2,Direct Debit,332.78,EUR,362.73,Approved,0.082,0,France,48.8566,2.3522,0
7163,TXN00007163,2025-02-27T09:46:07Z,20250227,09:46:07,53,105,50,10,1,1,Purchase,264.23,USD,264.23,Approved,0.237,0,UK,51.5074,-0.1278,0
7164,TXN00007164,2025-02-23T09:40:33Z,20250223,09:40:33,76,153,70,6,3,6,Purchase,546.86,AED,147.65,Approved,0.188,0,USA,37.7749,-122.4194,1
7165,TXN00007165,2026-06-19T11:26:24Z,20260619,11:26:24,104,199,94,14,3,1,Purchase,2127.1,USD,2127.1,Approved,0.398,0,UAE,25.2532,55.3657,0
7166,TXN00007166,2026-06-19T02:36:27Z,20260619,02:36:27,218,425,221,1,2,3,Withdrawal,300,GBP,381.0,Approved,0.167,0,USA,47.6062,-122.3321,0
7167,TXN00007167,2025-03-20T05:45:42Z,20250320,05:45:42,113,217,103,20,2,3,Withdrawal,40,GBP,50.8,Approved,0.253,0,Japan,35.6655,139.73,0
7168,TXN00007168,2026-06-20T11:16:43Z,20260620,11:16:43,193,376,192,4,5,7,Transfer,577.38,SGD,427.26,Approved,0.135,0,USA,47.581,-122.336,1
7169,TXN00007169,2026-03-21T19:49:59Z,20260321,19:49:59,54,109,52,4,8,6,Purchase,339.77,AED,91.74,Approved,0.093,0,USA,47.581,-122.336,0
7170,TXN00007170,2025-11-19T10:51:12Z,20251119,10:51:12,208,405,211,12,1,6,Purchase,521.63,AED,140.84,Approved,0.195,0,France,48.8566,2.3522,0
7171,TXN00007171,2026-01-23T00:51:52Z,20260123,00:51:52,104,199,94,14,4,1,Transfer,3378.43,USD,3378.43,Approved,0.288,0,UAE,25.2532,55.3657,0
7172,TXN00007172,2026-06-19T18:13:55Z,20260619,18:13:55,168,327,169,7,5,1,Transfer,82.63,USD,82.63,Approved,0.194,0,USA,37.2266,-121.9747,1
7173,TXN00007173,2025-01-31T09:30:09Z,20250131,09:30:09,99,190,89,3,3,3,Purchase,491.12,GBP,623.72,Approved,0.392,0,USA,29.7604,-95.3698,1
7174,TXN00007174,2025-12-28T01:40:14Z,20251228,01:40:14,45,91,45,13,5,4,Transfer,2731.74,INR,32.78,Approved,0.422,0,Germany,50.0379,8.5622,0
7175,TXN00007175,2025-05-02T05:22:27Z,20250502,05:22:27,65,129,63,16,2,3,Withdrawal,60,GBP,76.2,Approved,0.166,0,India,12.9716,77.5946,0
7176,TXN00007176,2025-11-15T21:30:43Z,20251115,21:30:43,86,168,79,18,3,1,Purchase,1027.17,USD,1027.17,Approved,0.285,0,Singapore,1.3644,103.9915,0
7177,TXN00007177,2026-06-19T20:55:38Z,20260619,20:55:38,158,303,151,20,2,1,Withdrawal,100,USD,100.0,Approved,0.245,0,Japan,35.6655,139.73,0
7178,TXN00007178,2026-06-19T20:27:56Z,20260619,20:27:56,164,318,161,5,6,2,Wire,37381.04,EUR,40745.33,Approved,0.278,0,USA,37.3318,-122.0312,1
7179,TXN00007179,2026-06-20T03:48:27Z,20260620,03:48:27,144,275,133,4,6,7,Wire,48383.38,SGD,35803.7,Approved,0.085,0,USA,47.581,-122.336,0
7180,TXN00007180,2025-01-22T20:45:41Z,20250122,20:45:41,83,164,76,1,4,6,Transfer,325.67,AED,87.93,Approved,0.171,0,USA,47.6062,-122.3321,1
7181,TXN00007181,2025-04-27T21:26:54Z,20250427,21:26:54,96,186,87,16,8,4,Purchase,144.87,INR,1.74,Approved,0.191,0,India,12.9716,77.5946,0
7182,TXN00007182,2025-04-01T17:32:04Z,20250401,17:32:04,204,399,207,7,4,6,Transfer,591.89,AED,159.81,Approved,0.214,0,USA,37.2266,-121.9747,1
7183,TXN00007183,2026-01-16T09:32:55Z,20260116,09:32:55,217,421,218,13,1,6,Purchase,2494.98,AED,673.64,Approved,0.224,0,Germany,50.0379,8.5622,1
7184,TXN00007184,2025-12-31T02:37:12Z,20251231,02:37:12,190,370,188,20,3,1,Purchase,326.36,USD,326.36,Approved,0.188,0,Japan,35.6655,139.73,0
7185,TXN00007185,2025-04-22T04:57:42Z,20250422,04:57:42,2,3,2,15,7,4,Direct Debit,360.52,INR,4.33,Approved,0.302,0,UAE,25.1972,55.2796,0
7186,TXN00007186,2025-04-19T15:35:12Z,20250419,15:35:12,177,346,177,6,3,3,Purchase,466.07,GBP,591.91,Approved,0.164,0,USA,37.7749,-122.4194,0
7187,TXN00007187,2026-04-05T11:15:14Z,20260405,11:15:14,22,50,27,9,7,6,Direct Debit,3392.77,AED,916.05,Approved,0.317,0,UK,51.47,-0.4543,0
7188,TXN00007188,2026-06-18T12:19:45Z,20260618,12:19:45,188,367,187,10,6,3,Wire,22398.38,GBP,28445.94,Approved,0.24,0,UK,51.5074,-0.1278,1
7189,TXN00007189,2026-06-20T05:29:58Z,20260620,05:29:58,214,416,215,23,3,1,Purchase,628.21,USD,628.21,Declined,0.568,0,Costa Rica,9.9281,-84.0907,1
7190,TXN00007190,2025-03-03T08:57:34Z,20250303,08:57:34,86,168,79,18,4,1,Transfer,804.8,USD,804.8,Approved,0.258,0,Singapore,1.3644,103.9915,0
7191,TXN00007191,2026-06-20T09:32:45Z,20260620,09:32:45,16,41,22,9,2,4,Withdrawal,100,INR,1.2,Approved,0.152,0,UK,51.47,-0.4543,0
7192,TXN00007192,2026-02-05T22:30:57Z,20260205,22:30:57,170,331,172,17,7,3,Direct Debit,329.61,GBP,418.6,Approved,0.2,0,India,19.076,72.8777,0
7193,TXN00007193,2026-03-25T19:55:00Z,20260325,19:55:00,6,15,9,12,4,1,Transfer,69.28,USD,69.28,Approved,0.209,0,France,48.8566,2.3522,1
7194,TXN00007194,2026-06-19T16:08:22Z,20260619,16:08:22,102,197,92,18,7,4,Direct Debit,1347.23,INR,16.17,Approved,0.218,0,Singapore,1.3644,103.9915,0
7195,TXN00007195,2025-10-15T20:29:02Z,20251015,20:29:02,146,280,137,14,6,2,Wire,10217.82,EUR,11137.42,Approved,0.498,0,UAE,25.2532,55.3657,0
7196,TXN00007196,2026-06-20T10:25:19Z,20260620,10:25:19,4,10,6,12,7,7,Direct Debit,311.32,SGD,230.38,Approved,0.235,0,France,48.8566,2.3522,0
7197,TXN00007197,2026-06-19T23:07:42Z,20260619,23:07:42,10,25,13,13,8,1,Purchase,1974.55,USD,1974.55,Approved,0.166,0,Germany,50.0379,8.5622,0
7198,TXN00007198,2025-02-19T17:48:20Z,20250219,17:48:20,217,424,220,4,4,1,Transfer,443.3,USD,443.3,Approved,0.179,0,USA,47.581,-122.336,1
7199,TXN00007199,2025-07-08T04:17:27Z,20250708,04:17:27,18,44,24,17,7,3,Direct Debit,135.03,GBP,171.49,Declined,0.081,0,India,19.076,72.8777,0
7200,TXN00007200,2025-04-10T11:17:23Z,20250410,11:17:23,113,216,102,20,2,6,Withdrawal,500,AED,135.0,Approved,0.259,0,Japan,35.6655,139.73,0
7201,TXN00007201,2025-03-04T13:14:47Z,20250304,13:14:47,198,386,198,17,8,1,Purchase,232.92,USD,232.92,Approved,0.064,0,India,19.076,72.8777,0
7202,TXN00007202,2025-10-07T10:31:10Z,20251007,10:31:10,144,276,134,16,3,3,Purchase,50.77,GBP,64.48,Approved,0.213,0,India,12.9716,77.5946,1
7203,TXN00007203,2025-06-13T19:06:24Z,20250613,19:06:24,169,330,171,10,6,2,Wire,38736.52,EUR,42222.81,Approved,0.111,0,UK,51.5074,-0.1278,1
7204,TXN00007204,2025-12-09T08:05:06Z,20251209,08:05:06,162,314,158,20,5,2,Transfer,617.55,EUR,673.13,Approved,0.302,0,Japan,35.6655,139.73,0
7205,TXN00007205,2026-01-28T20:50:24Z,20260128,20:50:24,167,324,166,17,1,7,Purchase,298.75,SGD,221.07,Approved,0.07,0,India,19.076,72.8777,0
7206,TXN00007206,2025-11-24T02:14:27Z,20251124,02:14:27,130,248,118,6,1,6,Purchase,461.42,AED,124.58,Approved,0.109,0,USA,37.7749,-122.4194,0
7207,TXN00007207,2026-06-19T06:11:35Z,20260619,06:11:35,1,1,1,16,6,2,Wire,45152.55,EUR,49216.28,Approved,0.48,0,India,12.9716,77.5946,1
7208,TXN00007208,2025-01-15T13:22:52Z,20250115,13:22:52,14,33,17,3,4,1,Transfer,363.11,USD,363.11,Approved,0.276,0,USA,29.7604,-95.3698,0
7209,TXN00007209,2025-05-11T16:08:35Z,20250511,16:08:35,102,197,92,19,5,4,Transfer,228.52,INR,2.74,Approved,0.257,0,Singapore,1.2966,103.7764,0
7210,TXN00007210,2025-03-16T07:44:22Z,20250316,07:44:22,14,32,16,8,5,6,Transfer,2951.62,AED,796.94,Approved,0.302,0,USA,38.9847,-77.0947,0
