SnapshotKey,CustomerKey,DateKey,SnapshotDate,AccountsHeld,TotalBalanceUsd,MtdTransactions,MtdSpendUsd,CreditScore,RiskBand,ChurnScore
15637,17,20250208,2025-02-08,1,-81415.75,0,0.0,662,Low,0.049
15638,18,20250208,2025-02-08,2,38279.51,2,9135.47,605,Low,0.772
15639,19,20250208,2025-02-08,1,-160417.17,0,0.0,699,Low,0.44
15640,20,20250208,2025-02-08,2,20314.32,1,8622.18,572,Low,0.323
15641,21,20250208,2025-02-08,2,-226894.38,0,0.0,657,Low,0.062
15642,22,20250208,2025-02-08,1,29425.3,0,1337.28,607,Medium,0.849
15643,23,20250208,2025-02-08,4,-798553.03,1,1782.03,588,Medium,0.111
15644,24,20250208,2025-02-08,2,24567.97,1,476.22,571,Low,0.45
15645,25,20250208,2025-02-08,2,364636.64,1,6857.52,682,Medium,0.399
15646,26,20250208,2025-02-08,3,-297430.04,0,884.77,547,Low,0.784
15647,27,20250208,2025-02-08,1,-273343.1,0,0.0,734,Medium,0.002
15648,28,20250208,2025-02-08,3,67293.48,3,8284.46,619,Medium,0.201
15649,29,20250208,2025-02-08,3,-337193.18,0,780.79,839,Low,0.471
15650,30,20250208,2025-02-08,1,17785.26,0,0.0,574,Low,0.799
15651,31,20250208,2025-02-08,2,205769.96,0,0.0,581,Medium,0.444
15652,32,20250208,2025-02-08,1,4152.1,0,0.0,662,High,0.228
15653,33,20250208,2025-02-08,2,-511852.38,0,0.0,774,Low,0.673
15654,34,20250208,2025-02-08,1,-13804.39,0,0.0,665,Medium,0.363
15655,35,20250208,2025-02-08,3,-255752.47,1,4634.6,544,High,0.747
15656,36,20250208,2025-02-08,1,43150.85,0,4351.01,823,Low,0.166
15657,37,20250208,2025-02-08,1,-2178.67,0,5610.48,790,Low,0.28
15658,38,20250208,2025-02-08,2,-343647.49,0,2597.35,606,High,0.739
15659,39,20250208,2025-02-08,1,28862.5,1,3123.12,578,Medium,0.809
15660,40,20250208,2025-02-08,1,-178272.62,0,0.0,605,Low,0.038
15661,41,20250208,2025-02-08,1,11871.12,0,0.0,748,Low,0.893
15662,42,20250208,2025-02-08,1,-13597.98,1,1946.76,552,Medium,0.165
15663,43,20250208,2025-02-08,2,-7894.16,1,1603.75,621,Low,0.818
15664,44,20250208,2025-02-08,1,-297677.29,0,0.0,696,Low,0.858
15665,45,20250208,2025-02-08,2,51157.3,1,73.16,682,High,0.409
15666,46,20250208,2025-02-08,4,-99203.92,0,771.79,631,Low,0.63
15667,47,20250208,2025-02-08,1,-264801.78,0,0.0,801,Low,0.137
15668,48,20250208,2025-02-08,2,119486.58,0,0.0,640,Low,0.308
15669,49,20250208,2025-02-08,1,-634.84,0,48.74,799,Medium,0.321
15670,50,20250208,2025-02-08,3,-11246.6,1,3357.67,629,Medium,0.628
15671,51,20250208,2025-02-08,1,-57200.94,0,0.0,778,Medium,0.427
15672,52,20250208,2025-02-08,1,40661.52,0,1827.49,583,Medium,0.271
15673,53,20250208,2025-02-08,3,-197632.68,1,4693.05,655,Low,0.866
15674,54,20250208,2025-02-08,2,17551.03,1,2383.05,752,High,0.959
15675,55,20250208,2025-02-08,3,-288539.68,1,9544.36,594,High,0.841
15676,56,20250208,2025-02-08,2,-176832.57,1,6748.52,608,Medium,0.941
15677,57,20250208,2025-02-08,2,-242162.32,1,72.4,758,Low,0.776
15678,58,20250208,2025-02-08,2,59452.11,1,2860.73,806,Medium,0.435
15679,59,20250208,2025-02-08,2,157865.39,0,0.0,816,Medium,0.073
15680,60,20250208,2025-02-08,2,90531.0,0,0.0,709,Low,0.518
15681,61,20250208,2025-02-08,1,-2765.47,0,11259.84,834,Low,0.394
15682,62,20250208,2025-02-08,2,-237269.73,1,3716.06,819,Medium,0.706
15683,63,20250208,2025-02-08,2,41177.02,0,7230.35,747,Low,0.83
15684,64,20250208,2025-02-08,1,38420.5,0,12.44,582,Low,0.747
15685,65,20250208,2025-02-08,2,-241669.94,1,4989.31,712,Medium,0.651
15686,66,20250208,2025-02-08,3,-202107.77,1,4187.41,566,High,0.99
15687,67,20250208,2025-02-08,2,23113.58,0,0.0,642,Low,0.831
15688,68,20250208,2025-02-08,2,-143264.29,0,11474.75,671,Medium,0.805
15689,69,20250208,2025-02-08,3,212165.57,0,0.0,595,Medium,0.693
15690,70,20250208,2025-02-08,1,32496.86,0,1567.79,578,Low,0.682
15691,71,20250208,2025-02-08,1,-99992.25,0,0.0,829,Medium,0.85
15692,72,20250208,2025-02-08,2,4043.31,0,0.0,755,Low,0.903
15693,73,20250208,2025-02-08,2,-313658.32,0,5046.32,630,Medium,0.769
15694,74,20250208,2025-02-08,2,-291480.97,0,0.0,677,Low,0.351
15695,75,20250208,2025-02-08,2,-310413.84,0,97.0,712,Low,0.031
15696,76,20250208,2025-02-08,3,-289485.92,0,1602.26,681,Low,0.51
15697,77,20250208,2025-02-08,2,37608.42,1,2042.74,791,Low,0.417
15698,78,20250208,2025-02-08,1,-284522.32,0,0.0,782,High,0.54
15699,79,20250208,2025-02-08,1,-32892.29,0,0.0,668,Low,0.272
15700,80,20250208,2025-02-08,1,3542.42,0,553.91,638,High,0.233
15701,81,20250208,2025-02-08,2,-308636.77,1,3305.9,639,Low,0.272
15702,82,20250208,2025-02-08,1,39894.42,0,4955.23,823,Medium,0.329
15703,83,20250208,2025-02-08,3,-377966.49,0,331.61,765,Medium,0.352
15704,84,20250208,2025-02-08,1,18947.23,0,3357.12,617,Low,0.147
15705,85,20250208,2025-02-08,1,-1571.56,0,7547.08,807,Low,0.399
15706,86,20250208,2025-02-08,2,-346467.8,0,2966.91,590,Low,0.99
15707,87,20250208,2025-02-08,2,-110668.94,0,689.65,578,High,0.176
15708,88,20250208,2025-02-08,2,486753.95,0,4142.62,772,High,0.064
15709,89,20250208,2025-02-08,2,-353392.25,0,0.0,818,Low,0.219
15710,90,20250208,2025-02-08,1,-262529.03,0,0.0,764,High,0.146
15711,91,20250208,2025-02-08,2,16851.08,2,6505.91,581,High,0.542
15712,92,20250208,2025-02-08,2,-567616.26,0,0.0,677,Medium,0.558
15713,93,20250208,2025-02-08,2,-115367.31,0,1942.75,791,Medium,0.842
15714,94,20250208,2025-02-08,2,47558.07,1,1382.12,750,Medium,0.723
15715,95,20250208,2025-02-08,2,-328595.15,0,0.0,669,Medium,0.259
15716,96,20250208,2025-02-08,1,-1508.23,0,19.83,567,Medium,0.157
15717,97,20250208,2025-02-08,1,-349979.94,0,0.0,607,Low,0.784
15718,98,20250208,2025-02-08,2,-329034.02,1,6024.12,699,Low,0.55
15719,99,20250208,2025-02-08,2,-139696.15,0,1785.14,618,Medium,0.55
15720,100,20250208,2025-02-08,3,-220384.97,1,5480.2,773,Medium,0.458
15721,101,20250208,2025-02-08,2,-145505.12,0,0.0,752,Low,0.399
15722,102,20250208,2025-02-08,1,40740.37,1,59.33,616,Low,0.459
15723,103,20250208,2025-02-08,1,-12600.13,1,792.37,662,Low,0.546
15724,104,20250208,2025-02-08,3,-225593.48,2,5218.88,617,Medium,0.541
15725,105,20250208,2025-02-08,1,-284988.9,0,0.0,809,Medium,0.946
15726,106,20250208,2025-02-08,1,-322834.49,0,0.0,713,Low,0.62
15727,107,20250208,2025-02-08,3,-186496.19,2,4598.73,702,Medium,0.662
15728,108,20250208,2025-02-08,2,-321356.19,0,0.0,656,High,0.744
15729,109,20250208,2025-02-08,1,-2304.51,0,48.54,554,Low,0.041
15730,110,20250208,2025-02-08,2,156276.49,0,0.0,829,Low,0.734
15731,111,20250208,2025-02-08,3,-153059.37,2,3284.14,794,Medium,0.836
15732,112,20250208,2025-02-08,1,-5915.47,0,945.76,687,Medium,0.794
15733,113,20250208,2025-02-08,2,24716.63,1,3296.92,668,Medium,0.418
15734,114,20250208,2025-02-08,2,38454.7,1,2550.26,834,Low,0.293
15735,115,20250208,2025-02-08,2,53296.05,0,1096.3,794,Low,0.841
15736,116,20250208,2025-02-08,1,22974.72,0,0.0,610,High,0.736
15737,117,20250208,2025-02-08,3,409978.13,0,0.0,607,High,0.088
15738,118,20250208,2025-02-08,2,-1135.76,1,4879.12,811,Low,0.462
15739,119,20250208,2025-02-08,1,27768.59,0,3390.78,598,Low,0.433
15740,120,20250208,2025-02-08,4,-204580.77,2,6391.98,586,Medium,0.787
15741,121,20250208,2025-02-08,2,-81128.84,0,1197.8,839,Low,0.453
15742,122,20250208,2025-02-08,2,265070.79,0,0.0,653,High,0.77
15743,123,20250208,2025-02-08,2,97332.28,0,0.0,695,Low,0.968
15744,124,20250208,2025-02-08,1,293431.19,0,0.0,754,Medium,0.584
15745,125,20250208,2025-02-08,1,7704.7,1,1418.9,556,Medium,0.744
15746,126,20250208,2025-02-08,2,118781.6,0,0.0,818,Low,0.777
15747,127,20250208,2025-02-08,1,-1317.71,1,4756.8,648,Low,0.523
15748,128,20250208,2025-02-08,1,36795.89,0,3449.62,575,Medium,0.716
15749,129,20250208,2025-02-08,3,-152615.42,1,82.88,681,Medium,0.864
15750,130,20250208,2025-02-08,2,44153.23,1,6427.88,547,Medium,0.42
15751,131,20250208,2025-02-08,2,43769.18,1,1244.02,809,Medium,0.094
15752,132,20250208,2025-02-08,1,-94321.02,0,0.0,653,Medium,0.99
15753,133,20250208,2025-02-08,2,263938.05,0,40.76,745,High,0.39
15754,134,20250208,2025-02-08,1,34620.62,0,39.08,573,Medium,0.147
15755,135,20250208,2025-02-08,2,28825.73,2,7728.67,772,High,0.569
15756,136,20250208,2025-02-08,2,83766.28,0,0.0,760,Low,0.454
15757,137,20250208,2025-02-08,1,20137.96,0,54.26,758,Low,0.32
15758,138,20250208,2025-02-08,2,-34311.85,0,8638.15,761,Low,0.085
15759,139,20250208,2025-02-08,3,192985.81,2,7543.06,602,Medium,0.427
15760,140,20250208,2025-02-08,2,-2757.66,0,0.0,720,Low,0.092
15761,141,20250208,2025-02-08,1,-157380.25,0,0.0,728,Low,0.122
15762,142,20250208,2025-02-08,3,-247016.15,2,1397.73,553,Low,0.544
15763,143,20250208,2025-02-08,1,-4434.89,0,3492.44,543,High,0.191
15764,144,20250208,2025-02-08,4,237456.9,3,6870.43,811,Low,0.243
15765,145,20250208,2025-02-08,2,44044.72,1,6190.57,566,Low,0.153
15766,146,20250208,2025-02-08,2,57181.28,1,10447.04,766,Low,0.464
15767,147,20250208,2025-02-08,4,239661.94,1,5715.41,809,Medium,0.706
15768,148,20250208,2025-02-08,1,4197.58,0,1134.31,610,Low,0.861
15769,149,20250208,2025-02-08,1,7417.02,0,4935.51,812,High,0.784
15770,150,20250208,2025-02-08,2,-89551.48,0,3876.38,763,Low,0.017
15771,151,20250208,2025-02-08,3,481334.32,0,1046.29,688,Low,0.137
15772,152,20250208,2025-02-08,1,-157032.85,0,0.0,585,Medium,0.447
15773,153,20250208,2025-02-08,3,76475.47,1,7083.45,653,Medium,0.3
15774,154,20250208,2025-02-08,2,30665.65,1,2917.6,615,Low,0.221
15775,155,20250208,2025-02-08,1,-4113.89,0,3516.78,630,Medium,0.99
15776,156,20250208,2025-02-08,1,-1367.22,1,837.59,701,Medium,0.137
15777,157,20250208,2025-02-08,3,-253832.47,2,10602.96,799,Low,0.074
15778,158,20250208,2025-02-08,1,2505.14,0,4852.66,799,High,0.448
15779,159,20250208,2025-02-08,3,1813.01,1,6338.78,704,Low,0.627
15780,160,20250208,2025-02-08,3,-317693.17,1,7838.86,798,High,0.607
15781,161,20250208,2025-02-08,1,3008.73,0,28.78,726,Medium,0.321
15782,162,20250208,2025-02-08,4,-507599.65,2,4804.9,573,Medium,0.351
15783,163,20250208,2025-02-08,2,54653.45,0,967.08,710,Low,0.066
15784,164,20250208,2025-02-08,2,76552.71,1,5858.64,583,Low,0.35
15785,165,20250208,2025-02-08,1,27714.13,1,4086.66,587,Low,0.711
15786,166,20250208,2025-02-08,3,-73154.53,1,7830.83,638,Low,0.209
15787,167,20250208,2025-02-08,2,-25499.34,1,974.07,559,Low,0.649
15788,168,20250208,2025-02-08,4,26774.6,2,8842.39,764,High,0.036
15789,169,20250208,2025-02-08,2,34128.73,2,7851.76,659,Low,0.506
15790,170,20250208,2025-02-08,1,7467.3,0,5819.52,735,Low,0.549
15791,171,20250208,2025-02-08,2,-96942.96,0,1103.0,730,Low,0.599
15792,172,20250208,2025-02-08,3,379639.39,0,3688.83,615,Medium,0.764
15793,173,20250208,2025-02-08,3,-281446.73,1,106.72,797,Low,0.401
15794,174,20250208,2025-02-08,1,35579.13,0,0.0,614,High,0.116
15795,175,20250208,2025-02-08,2,-62454.48,0,0.0,580,Medium,0.02
15796,176,20250208,2025-02-08,2,-55601.29,1,948.32,661,Medium,0.264
15797,177,20250208,2025-02-08,2,-268406.91,0,3505.57,814,Low,0.017
15798,178,20250208,2025-02-08,3,-416115.95,1,5892.57,663,High,0.673
15799,179,20250208,2025-02-08,1,40365.39,0,6901.51,799,Low,0.849
15800,180,20250208,2025-02-08,1,-2833.3,1,1377.33,669,Low,0.884
15801,181,20250208,2025-02-08,1,33576.7,1,1854.93,608,High,0.044
15802,182,20250208,2025-02-08,2,-287155.7,1,7515.31,633,Low,0.697
15803,183,20250208,2025-02-08,2,-89523.33,0,3987.42,698,Medium,0.578
15804,184,20250208,2025-02-08,3,255989.01,0,0.0,564,Low,0.851
15805,185,20250208,2025-02-08,2,-8330.14,0,4931.47,737,High,0.28
15806,186,20250208,2025-02-08,2,-192836.63,1,7223.85,757,Medium,0.077
15807,187,20250208,2025-02-08,3,-240914.01,1,1595.71,696,Low,0.526
15808,188,20250208,2025-02-08,2,-50721.66,0,3475.39,762,Low,0.287
15809,189,20250208,2025-02-08,1,-256864.93,0,0.0,555,Medium,0.136
15810,190,20250208,2025-02-08,2,-66794.77,0,3961.24,725,Medium,0.447
15811,191,20250208,2025-02-08,1,-5240.2,1,6547.08,579,Medium,0.662
15812,192,20250208,2025-02-08,2,23566.93,1,5711.28,795,Low,0.481
15813,193,20250208,2025-02-08,2,397767.33,0,4525.73,791,Medium,0.225
15814,194,20250208,2025-02-08,2,22252.25,1,10490.0,717,Low,0.742
15815,195,20250208,2025-02-08,1,-173863.58,0,0.0,725,Low,0.536
15816,196,20250208,2025-02-08,3,431762.04,1,1800.39,779,Medium,0.839
15817,197,20250208,2025-02-08,3,30580.83,2,6405.54,809,Low,0.463
15818,198,20250208,2025-02-08,2,12969.2,1,10418.53,804,High,0.407
15819,199,20250208,2025-02-08,1,-15133.72,0,4759.86,568,Low,0.719
15820,200,20250208,2025-02-08,2,-317187.55,1,21.25,805,Low,0.964
15821,201,20250208,2025-02-08,3,697.23,1,4743.59,813,Medium,0.075
15822,202,20250208,2025-02-08,2,-80932.15,0,4910.85,828,Low,0.04
15823,203,20250208,2025-02-08,2,37063.28,1,8766.7,832,Medium,0.4
15824,204,20250208,2025-02-08,2,-2958.42,2,6244.56,665,Low,0.73
15825,205,20250208,2025-02-08,1,23829.91,0,5703.97,787,Low,0.5
15826,206,20250208,2025-02-08,1,-168986.7,0,0.0,606,Low,0.83
15827,207,20250208,2025-02-08,2,135869.85,0,863.47,612,Medium,0.091
15828,208,20250208,2025-02-08,2,22843.43,1,2163.27,637,Medium,0.861
15829,209,20250208,2025-02-08,1,-105581.79,0,0.0,798,Medium,0.514
15830,210,20250208,2025-02-08,2,35271.55,2,7216.65,686,Medium,0.572
15831,211,20250208,2025-02-08,1,32501.19,0,0.0,563,Low,0.351
15832,212,20250208,2025-02-08,2,497815.6,0,0.0,821,Medium,0.269
15833,213,20250208,2025-02-08,2,-253441.68,0,29.05,825,Low,0.907
15834,214,20250208,2025-02-08,3,-228265.71,1,4808.18,610,Medium,0.76
15835,215,20250208,2025-02-08,2,35515.4,1,8340.1,703,Medium,0.177
15836,216,20250208,2025-02-08,2,91585.54,0,0.0,783,High,0.918
15837,217,20250208,2025-02-08,4,7985.96,3,5777.75,782,Medium,0.3
15838,218,20250208,2025-02-08,3,100065.76,0,7960.45,734,Low,0.122
15839,219,20250208,2025-02-08,1,-47857.14,0,0.0,700,Medium,0.347
15840,220,20250208,2025-02-08,4,-229666.51,2,10833.42,610,High,0.621
15841,1,20250201,2025-02-01,2,-79152.51,1,3485.83,665,High,0.259
15842,2,20250201,2025-02-01,2,-242935.64,1,103.27,555,Medium,0.091
15843,3,20250201,2025-02-01,3,-280528.5,1,5991.22,754,Low,0.193
15844,4,20250201,2025-02-01,3,22940.96,2,4949.91,619,Low,0.209
15845,5,20250201,2025-02-01,2,-39347.71,1,408.31,562,Medium,0.817
15846,6,20250201,2025-02-01,3,481112.25,1,13748.55,835,High,0.204
15847,7,20250201,2025-02-01,2,-212730.33,0,0.0,734,Low,0.3
15848,8,20250201,2025-02-01,3,18541.47,1,2655.8,627,Medium,0.522
15849,9,20250201,2025-02-01,4,-128452.48,0,2634.46,652,Low,0.603
15850,10,20250201,2025-02-01,3,62403.77,2,5094.0,648,Low,0.808
15851,11,20250201,2025-02-01,1,36883.55,0,0.0,675,Medium,0.14
15852,12,20250201,2025-02-01,2,33848.43,0,2541.25,652,Medium,0.828
15853,13,20250201,2025-02-01,1,-182089.24,0,0.0,756,Medium,0.658
15854,14,20250201,2025-02-01,4,257284.75,1,2482.85,814,Low,0.857
15855,15,20250201,2025-02-01,3,8151.01,2,6584.97,796,High,0.723
15856,16,20250201,2025-02-01,3,439894.72,2,5037.14,731,Low,0.77
15857,17,20250201,2025-02-01,1,-81415.75,0,0.0,662,Low,0.06
15858,18,20250201,2025-02-01,2,38279.51,2,7460.36,605,Low,0.776
15859,19,20250201,2025-02-01,1,-160417.17,0,0.0,699,Low,0.429
15860,20,20250201,2025-02-01,2,20314.32,1,8871.94,572,Low,0.313
15861,21,20250201,2025-02-01,2,-226894.38,0,0.0,657,Low,0.055
15862,22,20250201,2025-02-01,1,29425.3,0,1377.0,607,Medium,0.714
15863,23,20250201,2025-02-01,4,-798553.03,1,1543.61,588,Medium,0.09
15864,24,20250201,2025-02-01,2,24567.97,1,650.78,571,Low,0.481
15865,25,20250201,2025-02-01,2,364636.64,1,4094.4,682,Medium,0.491
15866,26,20250201,2025-02-01,3,-297430.04,0,712.53,547,Low,0.99
15867,27,20250201,2025-02-01,1,-273343.1,0,0.0,734,Medium,0.002
15868,28,20250201,2025-02-01,3,67293.48,2,10144.19,619,Medium,0.153
15869,29,20250201,2025-02-01,3,-337193.18,0,663.05,839,Low,0.54
15870,30,20250201,2025-02-01,1,17785.26,0,0.0,574,Low,0.784
15871,31,20250201,2025-02-01,2,205769.96,0,0.0,581,Medium,0.496
15872,32,20250201,2025-02-01,1,4152.1,0,0.0,662,High,0.262
15873,33,20250201,2025-02-01,2,-511852.38,0,0.0,774,Low,0.734
15874,34,20250201,2025-02-01,1,-13804.39,0,0.0,665,Medium,0.391
15875,35,20250201,2025-02-01,3,-255752.47,1,3016.63,544,High,0.747
15876,36,20250201,2025-02-01,1,43150.85,1,4409.03,823,Low,0.145
15877,37,20250201,2025-02-01,1,-2178.67,0,5500.56,790,Low,0.287
15878,38,20250201,2025-02-01,2,-343647.49,0,1555.13,606,High,0.757
15879,39,20250201,2025-02-01,1,28862.5,0,1934.18,578,Medium,0.87
15880,40,20250201,2025-02-01,1,-178272.62,0,0.0,605,Low,0.046
15881,41,20250201,2025-02-01,1,11871.12,0,0.0,748,Low,0.99
15882,42,20250201,2025-02-01,1,-13597.98,1,2128.14,552,Medium,0.209
15883,43,20250201,2025-02-01,2,-7894.16,1,994.89,621,Low,0.866
15884,44,20250201,2025-02-01,1,-297677.29,0,0.0,696,Low,0.918
15885,45,20250201,2025-02-01,2,51157.3,1,71.31,682,High,0.294
15886,46,20250201,2025-02-01,4,-99203.92,0,794.82,631,Low,0.5
15887,47,20250201,2025-02-01,1,-264801.78,0,0.0,801,Low,0.127
15888,48,20250201,2025-02-01,2,119486.58,0,0.0,640,Low,0.399
15889,49,20250201,2025-02-01,1,-634.84,1,66.94,799,Medium,0.258
15890,50,20250201,2025-02-01,3,-11246.6,0,2491.44,629,Medium,0.671
15891,51,20250201,2025-02-01,1,-57200.94,0,0.0,778,Medium,0.412
15892,52,20250201,2025-02-01,1,40661.52,0,1164.32,583,Medium,0.336
15893,53,20250201,2025-02-01,3,-197632.68,0,3513.51,655,Low,0.929
15894,54,20250201,2025-02-01,2,17551.03,1,1751.97,752,High,0.909
15895,55,20250201,2025-02-01,3,-288539.68,1,7354.45,594,High,0.909
15896,56,20250201,2025-02-01,2,-176832.57,0,6036.26,608,Medium,0.727
15897,57,20250201,2025-02-01,2,-242162.32,1,96.7,758,Low,0.989
15898,58,20250201,2025-02-01,2,59452.11,1,3864.08,806,Medium,0.452
15899,59,20250201,2025-02-01,2,157865.39,0,0.0,816,Medium,0.075
15900,60,20250201,2025-02-01,2,90531.0,0,0.0,709,Low,0.616
15901,61,20250201,2025-02-01,1,-2765.47,0,6592.8,834,Low,0.39
15902,62,20250201,2025-02-01,2,-237269.73,1,2303.84,819,Medium,0.886
15903,63,20250201,2025-02-01,2,41177.02,0,4775.79,747,Low,0.805
15904,64,20250201,2025-02-01,1,38420.5,0,9.81,582,Low,0.6
15905,65,20250201,2025-02-01,2,-241669.94,1,3713.38,712,Medium,0.881
15906,66,20250201,2025-02-01,3,-202107.77,1,5618.04,566,High,0.851
15907,67,20250201,2025-02-01,2,23113.58,0,0.0,642,Low,0.779
15908,68,20250201,2025-02-01,2,-143264.29,0,11898.21,671,Medium,0.671
15909,69,20250201,2025-02-01,3,212165.57,0,0.0,595,Medium,0.588
15910,70,20250201,2025-02-01,1,32496.86,1,2448.51,578,Low,0.495
15911,71,20250201,2025-02-01,1,-99992.25,0,0.0,829,Medium,0.916
15912,72,20250201,2025-02-01,2,4043.31,0,0.0,755,Low,0.986
15913,73,20250201,2025-02-01,2,-313658.32,0,3854.73,630,Medium,0.794
15914,74,20250201,2025-02-01,2,-291480.97,0,0.0,677,Low,0.367
15915,75,20250201,2025-02-01,2,-310413.84,0,67.29,712,Low,0.03
15916,76,20250201,2025-02-01,3,-289485.92,0,1007.73,681,Low,0.615
15917,77,20250201,2025-02-01,2,37608.42,1,2125.26,791,Low,0.482
15918,78,20250201,2025-02-01,1,-284522.32,0,0.0,782,High,0.572
15919,79,20250201,2025-02-01,1,-32892.29,0,0.0,668,Low,0.231
15920,80,20250201,2025-02-01,1,3542.42,0,802.8,638,High,0.201
15921,81,20250201,2025-02-01,2,-308636.77,1,3370.9,639,Low,0.348
15922,82,20250201,2025-02-01,1,39894.42,0,4216.39,823,Medium,0.269
15923,83,20250201,2025-02-01,3,-377966.49,1,394.83,765,Medium,0.304
15924,84,20250201,2025-02-01,1,18947.23,0,3859.1,617,Low,0.174
15925,85,20250201,2025-02-01,1,-1571.56,0,5579.0,807,Low,0.342
15926,86,20250201,2025-02-01,2,-346467.8,0,2210.5,590,Low,0.916
15927,87,20250201,2025-02-01,2,-110668.94,0,714.58,578,High,0.179
15928,88,20250201,2025-02-01,2,486753.95,1,2398.48,772,High,0.063
15929,89,20250201,2025-02-01,2,-353392.25,0,0.0,818,Low,0.212
15930,90,20250201,2025-02-01,1,-262529.03,0,0.0,764,High,0.134
15931,91,20250201,2025-02-01,2,16851.08,2,6431.88,581,High,0.562
15932,92,20250201,2025-02-01,2,-567616.26,0,0.0,677,Medium,0.521
15933,93,20250201,2025-02-01,2,-115367.31,0,2795.71,791,Medium,0.959
15934,94,20250201,2025-02-01,2,47558.07,2,1550.33,750,Medium,0.575
15935,95,20250201,2025-02-01,2,-328595.15,0,0.0,669,Medium,0.368
15936,96,20250201,2025-02-01,1,-1508.23,1,30.43,567,Medium,0.187
15937,97,20250201,2025-02-01,1,-349979.94,0,0.0,607,Low,0.892
15938,98,20250201,2025-02-01,2,-329034.02,1,6953.64,699,Low,0.656
15939,99,20250201,2025-02-01,2,-139696.15,0,1126.97,618,Medium,0.447
15940,100,20250201,2025-02-01,3,-220384.97,1,4948.8,773,Medium,0.467
15941,101,20250201,2025-02-01,2,-145505.12,0,0.0,752,Low,0.389
15942,102,20250201,2025-02-01,1,40740.37,0,53.86,616,Low,0.517
15943,103,20250201,2025-02-01,1,-12600.13,1,698.06,662,Low,0.665
15944,104,20250201,2025-02-01,3,-225593.48,1,7040.36,617,Medium,0.472
15945,105,20250201,2025-02-01,1,-284988.9,0,0.0,809,Medium,0.99
15946,106,20250201,2025-02-01,1,-322834.49,0,0.0,713,Low,0.622
15947,107,20250201,2025-02-01,3,-186496.19,1,6534.39,702,Medium,0.659
15948,108,20250201,2025-02-01,2,-321356.19,0,0.0,656,High,0.759
15949,109,20250201,2025-02-01,1,-2304.51,1,46.69,554,Low,0.045
15950,110,20250201,2025-02-01,2,156276.49,0,0.0,829,Low,0.786
15951,111,20250201,2025-02-01,3,-153059.37,1,3043.39,794,Medium,0.99
15952,112,20250201,2025-02-01,1,-5915.47,0,1288.71,687,Medium,0.764
15953,113,20250201,2025-02-01,2,24716.63,1,3565.1,668,Medium,0.482
15954,114,20250201,2025-02-01,2,38454.7,1,2734.38,834,Low,0.238
15955,115,20250201,2025-02-01,2,53296.05,0,1241.11,794,Low,0.677
15956,116,20250201,2025-02-01,1,22974.72,0,0.0,610,High,0.67
15957,117,20250201,2025-02-01,3,409978.13,0,0.0,607,High,0.075
15958,118,20250201,2025-02-01,2,-1135.76,1,6413.65,811,Low,0.539
15959,119,20250201,2025-02-01,1,27768.59,0,2476.2,598,Low,0.392
15960,120,20250201,2025-02-01,4,-204580.77,2,6369.95,586,Medium,0.929
15961,121,20250201,2025-02-01,2,-81128.84,1,869.29,839,Low,0.312
15962,122,20250201,2025-02-01,2,265070.79,0,0.0,653,High,0.653
15963,123,20250201,2025-02-01,2,97332.28,0,0.0,695,Low,0.93
15964,124,20250201,2025-02-01,1,293431.19,0,0.0,754,Medium,0.506
15965,125,20250201,2025-02-01,1,7704.7,0,1312.6,556,Medium,0.672
